"orfs","ko_iteration","ko_id"
"NODE_12547_length_1787_cov_124.750292_g6873_i0.p2","ko:_1","K17609"
"NODE_12549_length_1787_cov_81.652275_g6437_i1.p2","ko:_1","K13207"
"NODE_12549_length_1787_cov_81.652275_g6437_i1.p1","ko:_1","K13207"
"NODE_12550_length_1787_cov_32.229872_g4396_i2.p1","ko:_1","K15371"
"NODE_12551_length_1787_cov_29.878646_g4396_i3.p1","ko:_1","K15371"
"NODE_12556_length_1787_cov_12.962077_g6878_i0.p1","ko:_1","K00685"
"NODE_12562_length_1786_cov_39.528897_g6011_i1.p1","ko:_1","K01835"
"NODE_12568_length_1786_cov_15.546410_g6883_i0.p1","ko:_1","K00382"
"NODE_12568_length_1786_cov_15.546410_g6883_i0.p2","ko:_1","K00382"
"NODE_12582_length_1785_cov_19.907126_g6893_i0.p1","ko:_1","K11308"
"NODE_12583_length_1785_cov_8.827103_g6894_i0.p1","ko:_1","K12006"
"NODE_12583_length_1785_cov_8.827103_g6894_i0.p1","ko:_2","K12798"
"NODE_12583_length_1785_cov_8.827103_g6894_i0.p1","ko:_3","K12800"
"NODE_12583_length_1785_cov_8.827103_g6894_i0.p1","ko:_4","K16634"
"NODE_12583_length_1785_cov_8.827103_g6894_i0.p1","ko:_5","K20865"
"NODE_12584_length_1784_cov_101.038574_g6895_i0.p1","ko:_1","K00670"
"NODE_12585_length_1784_cov_77.814728_g6896_i0.p1","ko:_1","K00262"
"NODE_12588_length_1784_cov_40.392168_g6899_i0.p1","ko:_1","K01136"
"NODE_12588_length_1784_cov_40.392168_g6899_i0.p1","ko:_2","K07287"
"NODE_1258_length_4763_cov_57.984648_g612_i0.p4","ko:_1","K12196"
"NODE_1258_length_4763_cov_57.984648_g612_i0.p2","ko:_1","K13348"
"NODE_1258_length_4763_cov_57.984648_g612_i0.p3","ko:_1","K12196"
"NODE_1258_length_4763_cov_57.984648_g612_i0.p1","ko:_1","K03678"
"NODE_12596_length_1783_cov_39.774854_g5047_i1.p1","ko:_1","K01611"
"NODE_12597_length_1783_cov_25.892982_g3182_i2.p1","ko:_1","K01551"
"NODE_125_length_7850_cov_74.080365_g66_i0.p1","ko:_1","K11840"
"NODE_12602_length_1783_cov_9.013450_g6909_i0.p1","ko:_1","K02599"
"NODE_12602_length_1783_cov_9.013450_g6909_i0.p1","ko:_2","K16681"
"NODE_12603_length_1783_cov_8.729240_g6909_i1.p1","ko:_1","K02599"
"NODE_12603_length_1783_cov_8.729240_g6909_i1.p1","ko:_2","K16681"
"NODE_12605_length_1783_cov_5.947368_g6910_i0.p1","ko:_1","K13102"
"NODE_12606_length_1782_cov_85.983031_g6911_i0.p1","ko:_1","K02147"
"NODE_12609_length_1782_cov_45.448800_g6186_i1.p2","ko:_1","K17808"
"NODE_12611_length_1782_cov_39.809245_g6913_i0.p1","ko:_1","K14808"
"NODE_12612_length_1782_cov_38.583382_g6914_i0.p1","ko:_1","K15029"
"NODE_12615_length_1782_cov_28.870099_g6917_i0.p1","ko:_1","K09496"
"NODE_12618_length_1782_cov_12.325922_g6919_i0.p1","ko:_1","K07966"
"NODE_12618_length_1782_cov_12.325922_g6919_i0.p1","ko:_2","K07967"
"NODE_12618_length_1782_cov_12.325922_g6919_i0.p1","ko:_3","K07968"
"NODE_12618_length_1782_cov_12.325922_g6919_i0.p1","ko:_4","K07969"
"NODE_12621_length_1782_cov_4.193681_g6921_i0.p1","ko:_1","K01259"
"NODE_12621_length_1782_cov_4.193681_g6921_i0.p1","ko:_2","K15505"
"NODE_12621_length_1782_cov_4.193681_g6921_i0.p1","ko:_3","K15711"
"NODE_12621_length_1782_cov_4.193681_g6921_i0.p2","ko:_1","K15505"
"NODE_12633_length_1780_cov_100.463972_g6064_i1.p1","ko:_1","K00012"
"NODE_12638_length_1780_cov_19.878149_g6928_i0.p1","ko:_1","K17427"
"NODE_12639_length_1780_cov_17.326889_g6929_i0.p1","ko:_1","K03846"
"NODE_12640_length_1780_cov_17.083773_g6930_i0.p2","ko:_1","K20523"
"NODE_12640_length_1780_cov_17.083773_g6930_i0.p1","ko:_1","K20523"
"NODE_12642_length_1780_cov_8.988869_g6931_i0.p1","ko:_1","K13514"
"NODE_12642_length_1780_cov_8.988869_g6931_i0.p1","ko:_2","K15176"
"NODE_12648_length_1779_cov_56.833529_g3226_i2.p1","ko:_1","K02993"
"NODE_1264_length_4757_cov_34.996371_g568_i2.p1","ko:_1","K01412"
"NODE_12658_length_1778_cov_29.131965_g6939_i0.p1","ko:_1","K06118"
"NODE_1265_length_4756_cov_63.062994_g277_i2.p1","ko:_1","K17267"
"NODE_12662_length_1777_cov_49.704812_g6943_i0.p3","ko:_1","K02703"
"NODE_12663_length_1777_cov_26.424296_g6944_i0.p1","ko:_1","K09419"
"NODE_12665_length_1777_cov_18.081573_g5416_i1.p1","ko:_1","K11982"
"NODE_12665_length_1777_cov_18.081573_g5416_i1.p1","ko:_2","K19041"
"NODE_12673_length_1776_cov_19.721668_g6950_i0.p1","ko:_1","K00074"
"NODE_12674_length_1776_cov_18.547270_g6929_i1.p1","ko:_1","K03846"
"NODE_12679_length_1776_cov_7.792132_g6952_i0.p1","ko:_1","K15001"
"NODE_12687_length_1775_cov_4.760870_g6957_i0.p1","ko:_1","K03495"
"NODE_1268_length_4754_cov_44.714164_g409_i1.p3","ko:_1","K09117"
"NODE_12692_length_1774_cov_27.191064_g2365_i4.p1","ko:_1","K05658"
"NODE_12693_length_1774_cov_26.271605_g2365_i5.p1","ko:_1","K05658"
"NODE_1269_length_4753_cov_73.789103_g617_i0.p1","ko:_1","K01868"
"NODE_1269_length_4753_cov_73.789103_g617_i0.p2","ko:_1","K01868"
"NODE_12704_length_1773_cov_35.508235_g6965_i0.p1","ko:_1","K20493"
"NODE_12705_length_1773_cov_30.321176_g6966_i0.p1","ko:_1","K01255"
"NODE_12707_length_1773_cov_25.769412_g6968_i0.p1","ko:_1","K10601"
"NODE_12709_length_1773_cov_22.574706_g6969_i0.p1","ko:_1","K17679"
"NODE_12711_length_1773_cov_11.378824_g6970_i0.p1","ko:_1","K00128"
"NODE_12711_length_1773_cov_11.378824_g6970_i0.p1","ko:_2","K00138"
"NODE_12713_length_1773_cov_7.319412_g6972_i0.p1","ko:_1","K14684"
"NODE_12716_length_1772_cov_79.228958_g6975_i0.p1","ko:_1","K13576"
"NODE_12716_length_1772_cov_79.228958_g6975_i0.p1","ko:_2","K14997"
"NODE_12717_length_1772_cov_65.985285_g6976_i0.p1","ko:_1","K03083"
"NODE_12718_length_1772_cov_65.427310_g6976_i1.p1","ko:_1","K03083"
"NODE_12722_length_1772_cov_24.947616_g6978_i0.p1","ko:_1","K08994"
"NODE_12725_length_1772_cov_14.858740_g6980_i0.p1","ko:_1","K01267"
"NODE_12728_length_1772_cov_4.370218_g6982_i0.p2","ko:_1","K03711"
"NODE_12728_length_1772_cov_4.370218_g6982_i0.p3","ko:_1","K04749"
"NODE_12728_length_1772_cov_4.370218_g6982_i0.p1","ko:_1","K01939"
"NODE_12734_length_1771_cov_27.379270_g6984_i0.p1","ko:_1","K00938"
"NODE_12741_length_1771_cov_11.588928_g6989_i0.p1","ko:_1","K08835"
"NODE_12742_length_1771_cov_7.735571_g6990_i0.p2","ko:_1","K00001"
"NODE_12743_length_1771_cov_5.432862_g6991_i0.p1","ko:_1","K05283"
"NODE_12746_length_1770_cov_22.748969_g6993_i0.p1","ko:_1","K00869"
"NODE_1274_length_4752_cov_23.309468_g620_i0.p4","ko:_1","K03301"
"NODE_1274_length_4752_cov_23.309468_g620_i0.p2","ko:_1","K03301"
"NODE_1274_length_4752_cov_23.309468_g620_i0.p3","ko:_1","K03301"
"NODE_12753_length_1769_cov_93.328420_g6626_i1.p1","ko:_1","K20310"
"NODE_12756_length_1769_cov_45.225236_g6694_i1.p1","ko:_1","K05208"
"NODE_12756_length_1769_cov_45.225236_g6694_i1.p1","ko:_2","K19363"
"NODE_12757_length_1769_cov_38.982901_g5190_i2.p1","ko:_1","K13412"
"NODE_12761_length_1768_cov_151.585841_g436_i2.p2","ko:_1","K11375"
"NODE_12761_length_1768_cov_151.585841_g436_i2.p2","ko:_2","K20103"
"NODE_12762_length_1768_cov_104.815929_g6648_i1.p1","ko:_1","K14304"
"NODE_12763_length_1768_cov_64.679056_g6999_i0.p1","ko:_1","K12304"
"NODE_12763_length_1768_cov_64.679056_g6999_i0.p2","ko:_1","K12304"
"NODE_12767_length_1767_cov_85.728453_g7001_i0.p1","ko:_1","K00784"
"NODE_12778_length_1766_cov_29.007088_g7008_i0.p1","ko:_1","K13293"
"NODE_12781_length_1766_cov_15.774956_g6550_i1.p1","ko:_1","K01312"
"NODE_12781_length_1766_cov_15.774956_g6550_i1.p1","ko:_2","K20676"
"NODE_1278_length_4751_cov_15.359128_g623_i0.p2","ko:_1","K04560"
"NODE_1278_length_4751_cov_15.359128_g623_i0.p2","ko:_2","K08486"
"NODE_12795_length_1765_cov_27.659574_g6562_i1.p1","ko:_1","K18038"
"NODE_12804_length_1764_cov_58.868717_g6522_i1.p1","ko:_1","K02492"
"NODE_12808_length_1764_cov_30.867534_g5879_i2.p1","ko:_1","K00858"
"NODE_12808_length_1764_cov_30.867534_g5879_i2.p2","ko:_1","K00858"
"NODE_12809_length_1764_cov_23.377883_g7020_i0.p1","ko:_1","K00134"
"NODE_12816_length_1763_cov_179.386982_g6536_i1.p1","ko:_1","K01626"
"NODE_12819_length_1763_cov_15.453846_g5230_i1.p1","ko:_1","K01131"
"NODE_12819_length_1763_cov_15.453846_g5230_i1.p1","ko:_2","K01134"
"NODE_12819_length_1763_cov_15.453846_g5230_i1.p1","ko:_3","K12381"
"NODE_1281_length_4750_cov_22.606585_g620_i1.p3","ko:_1","K03301"
"NODE_1281_length_4750_cov_22.606585_g620_i1.p2","ko:_1","K03301"
"NODE_12820_length_1763_cov_12.191124_g7025_i0.p1","ko:_1","K00860"
"NODE_12830_length_1762_cov_8.434577_g7034_i0.p1","ko:_1","K17302"
"NODE_12831_length_1762_cov_7.555358_g7035_i0.p1","ko:_1","K12196"
"NODE_12833_length_1762_cov_5.171107_g7037_i0.p1","ko:_1","K00873"
"NODE_12834_length_1761_cov_161.531991_g6647_i1.p1","ko:_1","K03033"
"NODE_12837_length_1761_cov_50.849526_g7038_i0.p2","ko:_1","K11295"
"NODE_12837_length_1761_cov_50.849526_g7038_i0.p2","ko:_2","K11296"
"NODE_1283_length_4748_cov_99.472727_g626_i0.p1","ko:_1","K12524"
"NODE_1283_length_4748_cov_99.472727_g626_i0.p2","ko:_1","K09575"
"NODE_1283_length_4748_cov_99.472727_g626_i0.p2","ko:_2","K09577"
"NODE_12840_length_1761_cov_9.909953_g7041_i0.p1","ko:_1","K03231"
"NODE_12840_length_1761_cov_9.909953_g7041_i0.p1","ko:_2","K13199"
"NODE_12842_length_1761_cov_7.217417_g7043_i0.p1","ko:_1","K00285"
"NODE_12851_length_1759_cov_172.104982_g3084_i2.p1","ko:_1","K06867"
"NODE_12851_length_1759_cov_172.104982_g3084_i2.p1","ko:_2","K21440"
"NODE_12852_length_1759_cov_67.690985_g7050_i0.p1","ko:_1","K00699"
"NODE_12852_length_1759_cov_67.690985_g7050_i0.p1","ko:_2","K04628"
"NODE_12852_length_1759_cov_67.690985_g7050_i0.p1","ko:_3","K05841"
"NODE_12854_length_1759_cov_43.202847_g7051_i0.p2","ko:_1","K00413"
"NODE_12856_length_1759_cov_32.900356_g7052_i0.p1","ko:_1","K13293"
"NODE_12859_length_1759_cov_15.311981_g7054_i0.p1","ko:_1","K13171"
"NODE_12862_length_1759_cov_14.286477_g7057_i0.p1","ko:_1","K05917"
"NODE_12863_length_1759_cov_11.354686_g6919_i1.p1","ko:_1","K07966"
"NODE_12863_length_1759_cov_11.354686_g6919_i1.p1","ko:_2","K07967"
"NODE_12863_length_1759_cov_11.354686_g6919_i1.p1","ko:_3","K07968"
"NODE_12863_length_1759_cov_11.354686_g6919_i1.p1","ko:_4","K07969"
"NODE_12864_length_1759_cov_10.962040_g7058_i0.p1","ko:_1","K06195"
"NODE_12864_length_1759_cov_10.962040_g7058_i0.p1","ko:_2","K10290"
"NODE_12864_length_1759_cov_10.962040_g7058_i0.p1","ko:_3","K17809"
"NODE_12867_length_1759_cov_8.882562_g7059_i0.p1","ko:_1","K14856"
"NODE_12869_length_1759_cov_6.413998_g7061_i0.p1","ko:_1","K05643"
"NODE_12869_length_1759_cov_6.413998_g7061_i0.p1","ko:_2","K15503"
"NODE_12873_length_1758_cov_46.436202_g3157_i1.p1","ko:_1","K16794"
"NODE_12875_length_1758_cov_18.356083_g5647_i2.p1","ko:_1","K12244"
"NODE_12878_length_1758_cov_16.120475_g7068_i0.p1","ko:_1","K13807"
"NODE_1287_length_4740_cov_25.201628_g629_i0.p2","ko:_1","K08495"
"NODE_1288_length_4740_cov_23.170559_g581_i1.p1","ko:_1","K15032"
"NODE_1288_length_4740_cov_23.170559_g581_i1.p6","ko:_1","K11368"
"NODE_12895_length_1756_cov_97.183601_g7050_i1.p1","ko:_1","K00699"
"NODE_12895_length_1756_cov_97.183601_g7050_i1.p1","ko:_2","K04628"
"NODE_12895_length_1756_cov_97.183601_g7050_i1.p1","ko:_3","K05841"
"NODE_1289_length_4737_cov_27.059605_g630_i0.p5","ko:_1","K12376"
"NODE_128_length_7801_cov_48.399327_g65_i1.p1","ko:_1","K02350"
"NODE_12901_length_1756_cov_18.152109_g7081_i0.p1","ko:_1","K12657"
"NODE_12902_length_1756_cov_16.035056_g7082_i0.p1","ko:_1","K08994"
"NODE_12906_length_1756_cov_10.294712_g7085_i0.p1","ko:_1","K00750"
"NODE_12912_length_1755_cov_185.993460_g7087_i0.p3","ko:_1","K00236"
"NODE_12921_length_1754_cov_28.777513_g5126_i2.p2","ko:_1","K15111"
"NODE_12921_length_1754_cov_28.777513_g5126_i2.p1","ko:_1","K01630"
"NODE_12921_length_1754_cov_28.777513_g5126_i2.p1","ko:_2","K02510"
"NODE_12923_length_1754_cov_16.201071_g7093_i0.p1","ko:_1","K18038"
"NODE_12924_length_1754_cov_14.491374_g7094_i0.p1","ko:_1","K03354"
"NODE_12926_length_1754_cov_12.226651_g7095_i0.p1","ko:_1","K01008"
"NODE_12927_length_1754_cov_8.749554_g7096_i0.p1","ko:_1","K04615"
"NODE_1292_length_4735_cov_64.269627_g626_i1.p2","ko:_1","K09575"
"NODE_1292_length_4735_cov_64.269627_g626_i1.p2","ko:_2","K09577"
"NODE_1292_length_4735_cov_64.269627_g626_i1.p1","ko:_1","K12524"
"NODE_12931_length_1754_cov_3.399167_g7100_i0.p1","ko:_1","K02737"
"NODE_12933_length_1753_cov_424.362500_g7102_i0.p1","ko:_1","K07374"
"NODE_12938_length_1753_cov_70.969048_g6606_i1.p1","ko:_1","K00382"
"NODE_12940_length_1753_cov_31.900000_g7104_i0.p1","ko:_1","K09422"
"NODE_12940_length_1753_cov_31.900000_g7104_i0.p1","ko:_2","K21769"
"NODE_12944_length_1753_cov_9.069643_g7106_i0.p1","ko:_1","K14209"
"NODE_12948_length_1752_cov_36.506254_g5190_i3.p1","ko:_1","K13412"
"NODE_12949_length_1752_cov_23.162597_g7107_i0.p2","ko:_1","K04798"
"NODE_12949_length_1752_cov_23.162597_g7107_i0.p1","ko:_1","K14833"
"NODE_1294_length_4734_cov_25.051277_g632_i0.p3","ko:_1","K02331"
"NODE_1294_length_4734_cov_25.051277_g632_i0.p1","ko:_1","K02331"
"NODE_12951_length_1752_cov_16.474687_g1157_i1.p1","ko:_1","K15362"
"NODE_12953_length_1752_cov_4.795116_g7110_i0.p2","ko:_1","K02434"
"NODE_12953_length_1752_cov_4.795116_g7110_i0.p1","ko:_1","K03783"
"NODE_12954_length_1751_cov_101.265793_g7111_i0.p1","ko:_1","K12192"
"NODE_12955_length_1751_cov_56.979142_g7112_i0.p1","ko:_1","K03063"
"NODE_12957_length_1751_cov_30.114422_g7113_i0.p1","ko:_1","K01834"
"NODE_12958_length_1751_cov_27.682360_g7113_i1.p1","ko:_1","K01834"
"NODE_1295_length_4733_cov_29.990343_g633_i0.p2","ko:_1","K09213"
"NODE_1295_length_4733_cov_29.990343_g633_i0.p2","ko:_2","K10407"
"NODE_1295_length_4733_cov_29.990343_g633_i0.p2","ko:_3","K17298"
"NODE_1295_length_4733_cov_29.990343_g633_i0.p2","ko:_4","K22493"
"NODE_12968_length_1751_cov_5.954708_g7120_i0.p1","ko:_1","K14001"
"NODE_1296_length_4733_cov_29.209227_g633_i1.p2","ko:_1","K09213"
"NODE_1296_length_4733_cov_29.209227_g633_i1.p2","ko:_2","K10407"
"NODE_1296_length_4733_cov_29.209227_g633_i1.p2","ko:_3","K17298"
"NODE_1296_length_4733_cov_29.209227_g633_i1.p2","ko:_4","K22493"
"NODE_12972_length_1750_cov_67.478831_g6635_i1.p1","ko:_1","K18914"
"NODE_12977_length_1750_cov_22.642218_g7125_i0.p1","ko:_1","K01939"
"NODE_1297_length_4732_cov_34.876798_g634_i0.p1","ko:_1","K14550"
"NODE_12982_length_1750_cov_6.031008_g7130_i0.p1","ko:_1","K01915"
"NODE_12986_length_1749_cov_72.710024_g2430_i4.p1","ko:_1","K01637"
"NODE_12986_length_1749_cov_72.710024_g2430_i4.p2","ko:_1","K01637"
"NODE_12987_length_1749_cov_36.541169_g1510_i5.p2","ko:_1","K04730"
"NODE_12988_length_1749_cov_32.868735_g7132_i0.p1","ko:_1","K20781"
"NODE_129_length_7783_cov_56.292218_g61_i7.p4","ko:_1","K10393"
"NODE_129_length_7783_cov_56.292218_g61_i7.p5","ko:_1","K10393"
"NODE_12_length_11964_cov_78.156253_g8_i0.p3","ko:_1","K00366"
"NODE_12_length_11964_cov_78.156253_g8_i0.p1","ko:_1","K10592"
"NODE_12_length_11964_cov_78.156253_g8_i0.p1","ko:_2","K14772"
"NODE_12_length_11964_cov_78.156253_g8_i0.p1","ko:_3","K17964"
"NODE_12_length_11964_cov_78.156253_g8_i0.p1","ko:_4","K22370"
"NODE_13003_length_1748_cov_48.131940_g7143_i0.p1","ko:_1","K01437"
"NODE_13003_length_1748_cov_48.131940_g7143_i0.p2","ko:_1","K01437"
"NODE_13004_length_1748_cov_30.556418_g7144_i0.p1","ko:_1","K14015"
"NODE_13006_length_1748_cov_27.048955_g7146_i0.p1","ko:_1","K12493"
"NODE_13007_length_1748_cov_24.469254_g6769_i1.p1","ko:_1","K00773"
"NODE_1301_length_4729_cov_88.215421_g635_i0.p1","ko:_1","K02145"
"NODE_1301_length_4729_cov_88.215421_g635_i0.p2","ko:_1","K02145"
"NODE_13020_length_1748_cov_6.820896_g7061_i1.p1","ko:_1","K05643"
"NODE_13020_length_1748_cov_6.820896_g7061_i1.p1","ko:_2","K15503"
"NODE_13022_length_1747_cov_426.125448_g2632_i6.p3","ko:_1","K01580"
"NODE_13022_length_1747_cov_426.125448_g2632_i6.p3","ko:_2","K14790"
"NODE_13023_length_1747_cov_148.196535_g2843_i3.p2","ko:_1","K10808"
"NODE_13023_length_1747_cov_148.196535_g2843_i3.p1","ko:_1","K10808"
"NODE_13035_length_1746_cov_48.524208_g7164_i0.p1","ko:_1","K10629"
"NODE_13040_length_1746_cov_4.970114_g7166_i0.p1","ko:_1","K00239"
"NODE_13041_length_1745_cov_154.144737_g7167_i0.p2","ko:_1","K14304"
"NODE_13041_length_1745_cov_154.144737_g7167_i0.p1","ko:_1","K14304"
"NODE_13042_length_1745_cov_55.410287_g7168_i0.p1","ko:_1","K08678"
"NODE_13042_length_1745_cov_55.410287_g7168_i0.p2","ko:_1","K08678"
"NODE_13044_length_1745_cov_24.720096_g7169_i0.p2","ko:_1","K10578"
"NODE_13044_length_1745_cov_24.720096_g7169_i0.p1","ko:_1","K10578"
"NODE_13052_length_1744_cov_359.538600_g7174_i0.p3","ko:_1","K05768"
"NODE_13052_length_1744_cov_359.538600_g7174_i0.p4","ko:_1","K05761"
"NODE_13052_length_1744_cov_359.538600_g7174_i0.p4","ko:_2","K05768"
"NODE_13052_length_1744_cov_359.538600_g7174_i0.p4","ko:_3","K08017"
"NODE_13059_length_1744_cov_24.101137_g912_i3.p1","ko:_1","K18416"
"NODE_13065_length_1743_cov_26.990419_g7182_i0.p1","ko:_1","K17498"
"NODE_13070_length_1743_cov_6.240120_g7187_i0.p1","ko:_1","K04532"
"NODE_13071_length_1743_cov_5.877844_g7187_i1.p1","ko:_1","K04532"
"NODE_13072_length_1742_cov_51.808868_g7188_i0.p1","ko:_1","K03676"
"NODE_13082_length_1741_cov_52.857314_g7196_i0.p1","ko:_1","K14617"
"NODE_13088_length_1741_cov_9.380695_g7201_i0.p1","ko:_1","K21776"
"NODE_13089_length_1741_cov_9.276978_g1101_i3.p1","ko:_1","K17917"
"NODE_13089_length_1741_cov_9.276978_g1101_i3.p1","ko:_2","K17921"
"NODE_13091_length_1741_cov_5.637290_g894_i2.p1","ko:_1","K03654"
"NODE_13096_length_1740_cov_29.798440_g7205_i0.p1","ko:_1","K00948"
"NODE_13096_length_1740_cov_29.798440_g7205_i0.p2","ko:_1","K02897"
"NODE_13102_length_1740_cov_11.319136_g7210_i0.p2","ko:_1","K22069"
"NODE_13107_length_1739_cov_89.244898_g7215_i0.p1","ko:_1","K01859"
"NODE_13107_length_1739_cov_89.244898_g7215_i0.p1","ko:_2","K17637"
"NODE_13113_length_1739_cov_21.907563_g7220_i0.p1","ko:_1","K11373"
"NODE_13116_length_1739_cov_13.750300_g7221_i0.p1","ko:_1","K05916"
"NODE_13117_length_1739_cov_12.630252_g7222_i0.p1","ko:_1","K14798"
"NODE_13118_length_1739_cov_9.592437_g7223_i0.p1","ko:_1","K02576"
"NODE_13118_length_1739_cov_9.592437_g7223_i0.p1","ko:_2","K02577"
"NODE_13118_length_1739_cov_9.592437_g7223_i0.p1","ko:_3","K02578"
"NODE_13118_length_1739_cov_9.592437_g7223_i0.p1","ko:_4","K02579"
"NODE_13125_length_1738_cov_25.910511_g1253_i2.p1","ko:_1","K07407"
"NODE_13128_length_1738_cov_10.097297_g3946_i1.p1","ko:_1","K06877"
"NODE_13138_length_1737_cov_11.535457_g7236_i0.p1","ko:_1","K09417"
"NODE_13144_length_1737_cov_3.076322_g7242_i0.p1","ko:_1","K21767"
"NODE_13148_length_1736_cov_63.158749_g7244_i0.p1","ko:_1","K08582"
"NODE_13148_length_1736_cov_63.158749_g7244_i0.p2","ko:_1","K08582"
"NODE_1314_length_4719_cov_24.572105_g608_i1.p1","ko:_1","K20865"
"NODE_13151_length_1736_cov_17.597715_g7247_i0.p1","ko:_1","K15210"
"NODE_13153_length_1736_cov_8.194227_g7249_i0.p1","ko:_1","K07089"
"NODE_13154_length_1736_cov_7.346963_g7250_i0.p1","ko:_1","K01652"
"NODE_13160_length_1735_cov_13.208183_g7255_i0.p1","ko:_1","K09458"
"NODE_13165_length_1734_cov_59.727875_g5578_i2.p1","ko:_1","K16302"
"NODE_13166_length_1734_cov_49.071644_g5816_i3.p1","ko:_1","K18038"
"NODE_13167_length_1734_cov_38.999398_g7258_i0.p1","ko:_1","K15731"
"NODE_13176_length_1734_cov_7.680915_g6952_i1.p1","ko:_1","K15001"
"NODE_13179_length_1733_cov_144.341566_g7266_i0.p1","ko:_1","K06886"
"NODE_13182_length_1733_cov_12.375301_g7268_i0.p1","ko:_1","K16726"
"NODE_13184_length_1733_cov_7.353614_g7270_i0.p1","ko:_1","K12307"
"NODE_13188_length_1732_cov_60.619650_g7274_i0.p1","ko:_1","K10839"
"NODE_13190_length_1732_cov_43.356841_g7164_i1.p1","ko:_1","K10629"
"NODE_13191_length_1732_cov_16.874623_g7276_i0.p1","ko:_1","K21027"
"NODE_1319_length_4710_cov_21.292862_g647_i0.p2","ko:_1","K04558"
"NODE_1319_length_4710_cov_21.292862_g647_i0.p2","ko:_2","K21440"
"NODE_1319_length_4710_cov_21.292862_g647_i0.p2","ko:_3","K21878"
"NODE_13201_length_1731_cov_13.408926_g5874_i1.p1","ko:_1","K18328"
"NODE_13202_length_1731_cov_9.948733_g7041_i1.p1","ko:_1","K03231"
"NODE_13202_length_1731_cov_9.948733_g7041_i1.p1","ko:_2","K13199"
"NODE_13203_length_1731_cov_8.764777_g7283_i0.p1","ko:_1","K17262"
"NODE_13206_length_1731_cov_5.729192_g7286_i0.p1","ko:_1","K08151"
"NODE_13207_length_1731_cov_5.498191_g1661_i2.p1","ko:_1","K02327"
"NODE_1320_length_4707_cov_21.565170_g648_i0.p2","ko:_1","K01663"
"NODE_1320_length_4707_cov_21.565170_g648_i0.p3","ko:_1","K01663"
"NODE_1320_length_4707_cov_21.565170_g648_i0.p1","ko:_1","K02156"
"NODE_13220_length_1729_cov_29.713768_g7296_i0.p3","ko:_1","K00232"
"NODE_13220_length_1729_cov_29.713768_g7296_i0.p1","ko:_1","K00252"
"NODE_13221_length_1729_cov_25.977053_g6993_i1.p1","ko:_1","K00869"
"NODE_13229_length_1728_cov_15.398792_g7303_i0.p1","ko:_1","K03005"
"NODE_13229_length_1728_cov_15.398792_g7303_i0.p1","ko:_2","K14861"
"NODE_1322_length_4706_cov_25.217354_g58_i4.p2","ko:_1","K06671"
"NODE_1322_length_4706_cov_25.217354_g58_i4.p1","ko:_1","K06671"
"NODE_13236_length_1727_cov_180.423216_g7307_i0.p2","ko:_1","K13412"
"NODE_13237_length_1727_cov_82.859734_g6257_i1.p2","ko:_1","K00134"
"NODE_13239_length_1727_cov_20.510883_g7309_i0.p1","ko:_1","K17307"
"NODE_1323_length_4703_cov_61.680130_g650_i0.p1","ko:_1","K11786"
"NODE_13241_length_1727_cov_14.096131_g7310_i0.p1","ko:_1","K14997"
"NODE_13242_length_1727_cov_10.592503_g7311_i0.p1","ko:_1","K18038"
"NODE_13254_length_1725_cov_40.788741_g3918_i1.p1","ko:_1","K07055"
"NODE_13254_length_1725_cov_40.788741_g3918_i1.p1","ko:_2","K15450"
"NODE_13255_length_1725_cov_39.158596_g3918_i2.p1","ko:_1","K07055"
"NODE_13255_length_1725_cov_39.158596_g3918_i2.p1","ko:_2","K15450"
"NODE_13264_length_1724_cov_171.706844_g7323_i0.p1","ko:_1","K04564"
"NODE_13265_length_1724_cov_69.122350_g6387_i1.p1","ko:_1","K12393"
"NODE_13269_length_1724_cov_42.961841_g6867_i1.p3","ko:_1","K11206"
"NODE_13269_length_1724_cov_42.961841_g6867_i1.p2","ko:_1","K13566"
"NODE_13271_length_1724_cov_15.379164_g7327_i0.p1","ko:_1","K11293"
"NODE_13272_length_1724_cov_14.565112_g7328_i0.p1","ko:_1","K15507"
"NODE_13276_length_1724_cov_7.436099_g7096_i1.p1","ko:_1","K04615"
"NODE_13277_length_1724_cov_6.650515_g7249_i1.p1","ko:_1","K07089"
"NODE_13280_length_1723_cov_59.129091_g5578_i3.p1","ko:_1","K16302"
"NODE_13283_length_1723_cov_30.328485_g7333_i0.p2","ko:_1","K18247"
"NODE_13283_length_1723_cov_30.328485_g7333_i0.p1","ko:_1","K18247"
"NODE_1328_length_4700_cov_33.100281_g652_i0.p1","ko:_1","K19511"
"NODE_13291_length_1722_cov_126.478472_g7341_i0.p1","ko:_1","K10144"
"NODE_13291_length_1722_cov_126.478472_g7341_i0.p2","ko:_1","K10144"
"NODE_13294_length_1722_cov_14.583990_g7344_i0.p1","ko:_1","K19730"
"NODE_13295_length_1722_cov_13.627047_g7345_i0.p1","ko:_1","K21867"
"NODE_1329_length_4698_cov_69.092324_g653_i0.p1","ko:_1","K03255"
"NODE_1331_length_4692_cov_42.123836_g655_i0.p2","ko:_1","K03469"
"NODE_13320_length_1719_cov_81.233900_g7359_i0.p2","ko:_1","K00235"
"NODE_1333_length_4689_cov_68.971187_g301_i1.p1","ko:_1","K10357"
