"orfs","pfam_iteration","pfam_id"
"NODE_15179_length_1316_cov_4.521319_g10129_i0.p1","pfam_1","DENN"
"NODE_15179_length_1316_cov_4.521319_g10129_i0.p1","pfam_2","ENTH"
"NODE_1517_length_3667_cov_6.899277_g1048_i0.p1","pfam_1","Big_2"
"NODE_1517_length_3667_cov_6.899277_g1048_i0.p1","pfam_2","CBM_X2"
"NODE_1517_length_3667_cov_6.899277_g1048_i0.p1","pfam_3","CW_binding_1"
"NODE_1517_length_3667_cov_6.899277_g1048_i0.p1","pfam_4","LRR_5"
"NODE_1517_length_3667_cov_6.899277_g1048_i0.p1","pfam_5","PA"
"NODE_1517_length_3667_cov_6.899277_g1048_i0.p1","pfam_6","Peptidase_S8"
"NODE_1517_length_3667_cov_6.899277_g1048_i0.p1","pfam_7","SLH"
"NODE_1517_length_3667_cov_6.899277_g1048_i0.p1","pfam_8","fn3_5"
"NODE_15181_length_1316_cov_2.831054_g10131_i0.p1","pfam_1","C2"
"NODE_15184_length_1315_cov_80.006441_g7477_i1.p1","pfam_1","LSM"
"NODE_15186_length_1315_cov_72.028986_g10133_i0.p1","pfam_1","ADK"
"NODE_15186_length_1315_cov_72.028986_g10133_i0.p1","pfam_2","ADK_lid"
"NODE_15187_length_1315_cov_16.264895_g7820_i2.p1","pfam_1","Glyco_transf_43"
"NODE_15191_length_1315_cov_7.260870_g10137_i0.p1","pfam_1","Acetyltransf_1"
"NODE_15192_length_1315_cov_5.979066_g10138_i0.p1","pfam_1","Ank_2"
"NODE_15192_length_1315_cov_5.979066_g10138_i0.p1","pfam_2","Ank_3"
"NODE_15192_length_1315_cov_5.979066_g10138_i0.p1","pfam_3","Ank_4"
"NODE_15192_length_1315_cov_5.979066_g10138_i0.p1","pfam_4","Ank_5"
"NODE_15193_length_1315_cov_3.719807_g10139_i0.p3","pfam_1","TPR_21"
"NODE_15193_length_1315_cov_3.719807_g10139_i0.p4","pfam_1","Pantoate_transf"
"NODE_15194_length_1314_cov_137.676068_g10140_i0.p1","pfam_1","HA"
"NODE_15195_length_1314_cov_102.744561_g7458_i2.p1","pfam_1","LRRNT_2"
"NODE_15195_length_1314_cov_102.744561_g7458_i2.p1","pfam_2","LRR_1"
"NODE_15195_length_1314_cov_102.744561_g7458_i2.p1","pfam_3","LRR_6"
"NODE_15195_length_1314_cov_102.744561_g7458_i2.p1","pfam_4","LRR_8"
"NODE_15196_length_1314_cov_88.037067_g10141_i0.p1","pfam_1","Metallophos"
"NODE_15196_length_1314_cov_88.037067_g10141_i0.p1","pfam_2","STPPase_N"
"NODE_15197_length_1314_cov_80.919420_g10007_i1.p1","pfam_1","ArfGap"
"NODE_1519_length_3665_cov_28.118040_g1050_i0.p1","pfam_1","Pkinase"
"NODE_1519_length_3665_cov_28.118040_g1050_i0.p1","pfam_2","cNMP_binding"
"NODE_151_length_6566_cov_115.411212_g105_i0.p1","pfam_1","Cpn60_TCP1"
"NODE_151_length_6566_cov_115.411212_g105_i0.p1","pfam_2","FYVE"
"NODE_151_length_6566_cov_115.411212_g105_i0.p1","pfam_3","PIP5K"
"NODE_15202_length_1314_cov_10.514907_g10143_i0.p1","pfam_1","Prismane"
"NODE_15203_length_1314_cov_8.515713_g376_i115.p1","pfam_1","Pyridox_oxase_2"
"NODE_15204_length_1314_cov_6.823529_g4920_i1.p1","pfam_1","DEAD"
"NODE_15204_length_1314_cov_6.823529_g4920_i1.p1","pfam_2","DUF4217"
"NODE_15204_length_1314_cov_6.823529_g4920_i1.p1","pfam_3","Helicase_C"
"NODE_15206_length_1314_cov_5.248187_g5871_i1.p1","pfam_1","LON_substr_bdg"
"NODE_15209_length_1313_cov_90.321774_g10147_i0.p1","pfam_1","PAP_fibrillin"
"NODE_1520_length_3665_cov_24.851893_g1050_i1.p1","pfam_1","Pkinase"
"NODE_1520_length_3665_cov_24.851893_g1050_i1.p1","pfam_2","cNMP_binding"
"NODE_15210_length_1313_cov_66.746774_g1284_i3.p1","pfam_1","GSH-S_ATP"
"NODE_15210_length_1313_cov_66.746774_g1284_i3.p1","pfam_2","RimK"
"NODE_15216_length_1313_cov_15.550806_g10151_i0.p1","pfam_1","ABC1"
"NODE_15216_length_1313_cov_15.550806_g10151_i0.p1","pfam_2","APH"
"NODE_15217_length_1313_cov_15.416935_g10152_i0.p1","pfam_1","Metallophos"
"NODE_1521_length_3664_cov_26.180173_g738_i1.p1","pfam_1","CBM_4_9"
"NODE_1521_length_3664_cov_26.180173_g738_i1.p1","pfam_2","He_PIG"
"NODE_1521_length_3664_cov_26.180173_g738_i1.p1","pfam_3","Ig_3"
"NODE_1521_length_3664_cov_26.180173_g738_i1.p1","pfam_4","LRRNT_2"
"NODE_1521_length_3664_cov_26.180173_g738_i1.p1","pfam_5","LRR_1"
"NODE_1521_length_3664_cov_26.180173_g738_i1.p1","pfam_6","LRR_8"
"NODE_1521_length_3664_cov_26.180173_g738_i1.p1","pfam_7","Peptidase_M64"
"NODE_1521_length_3664_cov_26.180173_g738_i1.p1","pfam_8","VCBS"
"NODE_1521_length_3664_cov_26.180173_g738_i1.p4","pfam_1","PHF5"
"NODE_15221_length_1313_cov_10.662903_g10154_i0.p1","pfam_1","SBP_bac_3"
"NODE_15222_length_1313_cov_10.087097_g3382_i1.p1","pfam_1","ERCC4"
"NODE_15223_length_1313_cov_8.388710_g10155_i0.p1","pfam_1","CLP1_P"
"NODE_15223_length_1313_cov_8.388710_g10155_i0.p1","pfam_2","Clp1"
"NODE_15224_length_1313_cov_5.468548_g10156_i0.p1","pfam_1","Exostosin"
"NODE_15225_length_1312_cov_292.988701_g10157_i0.p1","pfam_1","eIF-5_eIF-2B"
"NODE_15227_length_1312_cov_176.633575_g9429_i1.p1","pfam_1","Thioredoxin"
"NODE_15228_length_1312_cov_161.345440_g10159_i0.p1","pfam_1","DUF285"
"NODE_1522_length_3664_cov_18.050404_g1051_i0.p1","pfam_1","Sigma70_r2"
"NODE_15231_length_1312_cov_32.491525_g10161_i0.p1","pfam_1","Inositol_P"
"NODE_15233_length_1312_cov_24.209040_g4137_i1.p1","pfam_1","Fasciclin"
"NODE_15236_length_1312_cov_13.595642_g3744_i3.p1","pfam_1","IF-2B"
"NODE_1523_length_3664_cov_17.847953_g1051_i1.p1","pfam_1","Sigma70_r2"
"NODE_15240_length_1312_cov_5.738499_g10167_i0.p1","pfam_1","Bactofilin"
"NODE_15241_length_1312_cov_5.501211_g10168_i0.p1","pfam_1","Pex2_Pex12"
"NODE_15241_length_1312_cov_5.501211_g10168_i0.p1","pfam_2","zf-C3HC4_3"
"NODE_15241_length_1312_cov_5.501211_g10168_i0.p1","pfam_3","zf-RING_2"
"NODE_15243_length_1311_cov_44.850565_g10170_i0.p1","pfam_1","adh_short"
"NODE_15243_length_1311_cov_44.850565_g10170_i0.p2","pfam_1","adh_short"
"NODE_15245_length_1311_cov_32.457997_g10172_i0.p1","pfam_1","RraA-like"
"NODE_15246_length_1311_cov_18.641357_g10173_i0.p1","pfam_1","UbiA"
"NODE_15247_length_1311_cov_15.683360_g10174_i0.p2","pfam_1","Epimerase"
"NODE_1524_length_3663_cov_18.970474_g1052_i0.p1","pfam_1","AAA_25"
"NODE_1524_length_3663_cov_18.970474_g1052_i0.p1","pfam_2","ChlI"
"NODE_15250_length_1311_cov_10.132472_g10176_i0.p1","pfam_1","Ank"
"NODE_15250_length_1311_cov_10.132472_g10176_i0.p1","pfam_2","Ank_2"
"NODE_15250_length_1311_cov_10.132472_g10176_i0.p1","pfam_3","Ank_3"
"NODE_15250_length_1311_cov_10.132472_g10176_i0.p1","pfam_4","Ank_4"
"NODE_15250_length_1311_cov_10.132472_g10176_i0.p1","pfam_5","COR"
"NODE_15250_length_1311_cov_10.132472_g10176_i0.p1","pfam_6","LRR_4"
"NODE_15250_length_1311_cov_10.132472_g10176_i0.p1","pfam_7","LRR_8"
"NODE_15250_length_1311_cov_10.132472_g10176_i0.p1","pfam_8","Pkinase"
"NODE_15250_length_1311_cov_10.132472_g10176_i0.p1","pfam_9","Pkinase_Tyr"
"NODE_15250_length_1311_cov_10.132472_g10176_i0.p1","pfam_10","Roc"
"NODE_15251_length_1311_cov_9.943457_g10176_i1.p1","pfam_1","Ank"
"NODE_15251_length_1311_cov_9.943457_g10176_i1.p1","pfam_2","Ank_2"
"NODE_15251_length_1311_cov_9.943457_g10176_i1.p1","pfam_3","Ank_3"
"NODE_15251_length_1311_cov_9.943457_g10176_i1.p1","pfam_4","Ank_4"
"NODE_15251_length_1311_cov_9.943457_g10176_i1.p1","pfam_5","COR"
"NODE_15251_length_1311_cov_9.943457_g10176_i1.p1","pfam_6","LRR_4"
"NODE_15251_length_1311_cov_9.943457_g10176_i1.p1","pfam_7","LRR_8"
"NODE_15251_length_1311_cov_9.943457_g10176_i1.p1","pfam_8","Pkinase"
"NODE_15251_length_1311_cov_9.943457_g10176_i1.p1","pfam_9","Pkinase_Tyr"
"NODE_15251_length_1311_cov_9.943457_g10176_i1.p1","pfam_10","Roc"
"NODE_15253_length_1311_cov_6.518578_g10178_i0.p1","pfam_1","adh_short_C2"
"NODE_15254_length_1311_cov_4.917609_g10179_i0.p1","pfam_1","zf-RING_2"
"NODE_15255_length_1311_cov_3.396607_g9961_i1.p1","pfam_1","Formyl_trans_N"
"NODE_15257_length_1310_cov_219.400970_g4912_i2.p1","pfam_1","Silic_transp"
"NODE_15258_length_1310_cov_90.335489_g9491_i2.p1","pfam_1","DAO"
"NODE_15260_length_1310_cov_11.218270_g10182_i0.p1","pfam_1","F420_oxidored"
"NODE_15261_length_1310_cov_7.177041_g10183_i0.p1","pfam_1","zf-C2HC5"
"NODE_15262_length_1310_cov_4.747777_g10184_i0.p1","pfam_1","PAP_fibrillin"
"NODE_15266_length_1309_cov_85.458738_g10188_i0.p1","pfam_1","CpeT"
"NODE_15269_length_1309_cov_74.295307_g10189_i0.p1","pfam_1","YHYH"
"NODE_15273_length_1309_cov_25.502427_g10032_i1.p1","pfam_1","HSF_DNA-bind"
"NODE_15275_length_1309_cov_20.543689_g10192_i0.p1","pfam_1","Homoserine_dh"
"NODE_15275_length_1309_cov_20.543689_g10192_i0.p1","pfam_2","NAD_binding_3"
"NODE_15279_length_1309_cov_6.677184_g10193_i0.p3","pfam_1","ABC_tran"
"NODE_15282_length_1309_cov_2.936084_g10196_i0.p1","pfam_1","CHU_C"
"NODE_15282_length_1309_cov_2.936084_g10196_i0.p1","pfam_2","DUF11"
"NODE_15285_length_1308_cov_58.712551_g10199_i0.p1","pfam_1","Metallophos"
"NODE_15286_length_1308_cov_53.458300_g10200_i0.p1","pfam_1","CUB"
"NODE_15286_length_1308_cov_53.458300_g10200_i0.p1","pfam_2","Ldl_recept_a"
"NODE_15286_length_1308_cov_53.458300_g10200_i0.p1","pfam_3","SEA"
"NODE_15286_length_1308_cov_53.458300_g10200_i0.p1","pfam_4","Trypsin"
"NODE_15289_length_1308_cov_22.954656_g10202_i0.p1","pfam_1","DUF3493"
"NODE_15290_length_1308_cov_21.072065_g10203_i0.p1","pfam_1","NUMOD3"
"NODE_15293_length_1308_cov_15.634818_g10204_i0.p1","pfam_1","GlcNAc"
"NODE_15294_length_1308_cov_11.380567_g10205_i0.p1","pfam_1","Methyltransf_31"
"NODE_15298_length_1308_cov_4.120648_g10208_i0.p1","pfam_1","AMP-binding"
"NODE_15298_length_1308_cov_4.120648_g10208_i0.p1","pfam_2","AMP-binding_C"
"NODE_15299_length_1308_cov_1.442105_g10209_i0.p1","pfam_1","DUF1501"
"NODE_15299_length_1308_cov_1.442105_g10209_i0.p1","pfam_2","DUF1800"
"NODE_152_length_6552_cov_160.873900_g106_i0.p4","pfam_1","Thioredoxin_4"
"NODE_15300_length_1307_cov_803.867909_g9748_i2.p1","pfam_1","Gelsolin"
"NODE_15301_length_1307_cov_616.463533_g10210_i0.p1","pfam_1","Scramblase"
"NODE_15305_length_1307_cov_141.296596_g7150_i1.p1","pfam_1","adh_short"
"NODE_15307_length_1307_cov_51.868720_g674_i3.p1","pfam_1","DNA_pol_B"
"NODE_15308_length_1307_cov_32.829822_g10214_i0.p1","pfam_1","Methyltransf_11"
"NODE_1530_length_3656_cov_270.581356_g342_i7.p1","pfam_1","VWD"
"NODE_15310_length_1307_cov_13.764992_g10216_i0.p1","pfam_1","RVT_2"
"NODE_15310_length_1307_cov_13.764992_g10216_i0.p1","pfam_2","gag_pre-integrs"
"NODE_15310_length_1307_cov_13.764992_g10216_i0.p1","pfam_3","rve"
"NODE_15310_length_1307_cov_13.764992_g10216_i0.p1","pfam_4","zf-CCHC"
"NODE_15310_length_1307_cov_13.764992_g10216_i0.p3","pfam_1","RRM_1"
"NODE_15310_length_1307_cov_13.764992_g10216_i0.p3","pfam_2","zf-CCHC"
"NODE_15312_length_1307_cov_10.381686_g6184_i2.p1","pfam_1","P_proprotein"
"NODE_15312_length_1307_cov_10.381686_g6184_i2.p1","pfam_2","Trypsin"
"NODE_15313_length_1307_cov_9.878444_g10218_i0.p1","pfam_1","AMP-binding"
"NODE_15313_length_1307_cov_9.878444_g10218_i0.p1","pfam_2","AMP-binding_C"
"NODE_15314_length_1307_cov_5.683144_g10219_i0.p1","pfam_1","F_actin_cap_B"
"NODE_15316_length_1307_cov_3.440843_g10220_i0.p1","pfam_1","Lipase_GDSL_2"
"NODE_15317_length_1306_cov_84.064071_g9450_i1.p1","pfam_1","DUF3506"
"NODE_15318_length_1306_cov_79.547445_g10221_i0.p1","pfam_1","Rhodanese"
"NODE_15318_length_1306_cov_79.547445_g10221_i0.p2","pfam_1","Rhodanese"
"NODE_15319_length_1306_cov_54.692620_g361_i3.p1","pfam_1","HSF_DNA-bind"
"NODE_1531_length_3655_cov_31.584031_g1056_i0.p1","pfam_1","Chorein_N"
"NODE_15320_length_1306_cov_33.759124_g10222_i0.p1","pfam_1","NIF"
"NODE_15322_length_1306_cov_18.923763_g10223_i0.p1","pfam_1","Nse4_C"
"NODE_15325_length_1306_cov_11.627737_g10226_i0.p1","pfam_1","Lipase_GDSL_2"
"NODE_15326_length_1306_cov_7.932685_g580_i2.p1","pfam_1","PTPA"
"NODE_15329_length_1305_cov_53.088474_g9396_i1.p1","pfam_1","Peptidase_C97"
"NODE_15333_length_1305_cov_8.903409_g10230_i0.p1","pfam_1","zf-MYND"
"NODE_15339_length_1305_cov_3.840909_g10236_i0.p1","pfam_1","RNA_pol_Rpb1_1"
"NODE_15339_length_1305_cov_3.840909_g10236_i0.p1","pfam_2","RNA_pol_Rpb1_2"
"NODE_15339_length_1305_cov_3.840909_g10236_i0.p1","pfam_3","RNA_pol_Rpb1_3"
"NODE_15339_length_1305_cov_3.840909_g10236_i0.p1","pfam_4","RNA_pol_Rpb1_4"
"NODE_15339_length_1305_cov_3.840909_g10236_i0.p1","pfam_5","RNA_pol_Rpb1_5"
"NODE_1533_length_3654_cov_49.732477_g1058_i0.p1","pfam_1","AAA_16"
"NODE_15340_length_1305_cov_3.400974_g10237_i0.p1","pfam_1","ETF"
"NODE_15340_length_1305_cov_3.400974_g10237_i0.p1","pfam_2","ETF_alpha"
"NODE_15340_length_1305_cov_3.400974_g10237_i0.p2","pfam_1","ETF"
"NODE_15342_length_1304_cov_74.242892_g9480_i1.p1","pfam_1","ABC_tran"
"NODE_15342_length_1304_cov_74.242892_g9480_i1.p1","pfam_2","ABC_tran_Xtn"
"NODE_15343_length_1304_cov_29.086921_g10238_i0.p1","pfam_1","Cyclin_C"
"NODE_15343_length_1304_cov_29.086921_g10238_i0.p1","pfam_2","Cyclin_N"
"NODE_15344_length_1304_cov_25.171405_g9529_i1.p1","pfam_1","Metallophos"
"NODE_15346_length_1304_cov_22.178716_g10240_i0.p1","pfam_1","MMR_HSR1"
"NODE_15346_length_1304_cov_22.178716_g10240_i0.p1","pfam_2","YchF-GTPase_C"
"NODE_15349_length_1304_cov_17.102356_g10243_i0.p1","pfam_1","PGPGW"
"NODE_1534_length_3654_cov_22.126780_g1059_i0.p1","pfam_1","AAA_16"
"NODE_1534_length_3654_cov_22.126780_g1059_i0.p1","pfam_2","GAF"
"NODE_1534_length_3654_cov_22.126780_g1059_i0.p1","pfam_3","GGDEF"
"NODE_1534_length_3654_cov_22.126780_g1059_i0.p1","pfam_4","PAS_8"
"NODE_1534_length_3654_cov_22.126780_g1059_i0.p1","pfam_5","PAS_9"
"NODE_1534_length_3654_cov_22.126780_g1059_i0.p1","pfam_6","Pkinase"
"NODE_15350_length_1304_cov_9.413485_g10244_i0.p1","pfam_1","SBP_bac_3"
"NODE_15351_length_1304_cov_7.541836_g10245_i0.p1","pfam_1","Dynamin_N"
"NODE_15352_length_1304_cov_7.353371_g10246_i0.p1","pfam_1","SNARE_assoc"
"NODE_15355_length_1304_cov_4.402112_g10249_i0.p1","pfam_1","Alpha_kinase"
"NODE_15355_length_1304_cov_4.402112_g10249_i0.p1","pfam_2","VWA_2"
"NODE_15356_length_1304_cov_3.868400_g2499_i2.p1","pfam_1","Leuk-A4-hydro_C"
"NODE_15356_length_1304_cov_3.868400_g2499_i2.p1","pfam_2","Peptidase_M1"
"NODE_15358_length_1303_cov_5348.419512_g10251_i0.p2","pfam_1","RRM_1"
"NODE_15359_length_1303_cov_104.091057_g6951_i2.p1","pfam_1","PDZ_2"
"NODE_1535_length_3654_cov_17.341245_g130_i3.p1","pfam_1","PqiA"
"NODE_15360_length_1303_cov_55.925203_g10252_i0.p1","pfam_1","UbiA"
"NODE_15363_length_1303_cov_32.450407_g10253_i0.p1","pfam_1","OTU"
"NODE_15364_length_1303_cov_24.260976_g10254_i0.p1","pfam_1","DUF1995"
"NODE_15366_length_1303_cov_15.214634_g7113_i1.p1","pfam_1","HSF_DNA-bind"
"NODE_15368_length_1303_cov_8.508943_g10257_i0.p1","pfam_1","HNH_5"
"NODE_15369_length_1303_cov_8.043902_g8133_i5.p1","pfam_1","BTB"
"NODE_1536_length_3652_cov_83.749092_g1060_i0.p2","pfam_1","GIY-YIG"
"NODE_1536_length_3652_cov_83.749092_g1060_i0.p1","pfam_1","Ion_trans_2"
"NODE_15371_length_1303_cov_6.001626_g10259_i0.p1","pfam_1","DUF4281"
"NODE_15374_length_1302_cov_66.332791_g10262_i0.p1","pfam_1","FA_hydroxylase"
"NODE_15375_length_1302_cov_61.231082_g10263_i0.p1","pfam_1","EB1"
"NODE_15377_length_1302_cov_26.263629_g10264_i0.p1","pfam_1","DHHC"
"NODE_1537_length_3652_cov_42.816709_g1061_i0.p2","pfam_1","AlaDh_PNT_C"
"NODE_1537_length_3652_cov_42.816709_g1061_i0.p2","pfam_2","AlaDh_PNT_N"
"NODE_1537_length_3652_cov_42.816709_g1061_i0.p2","pfam_3","PNTB"
"NODE_1537_length_3652_cov_42.816709_g1061_i0.p2","pfam_4","PNTB_4TM"
"NODE_1537_length_3652_cov_42.816709_g1061_i0.p1","pfam_1","AlaDh_PNT_C"
"NODE_1537_length_3652_cov_42.816709_g1061_i0.p1","pfam_2","AlaDh_PNT_N"
"NODE_1537_length_3652_cov_42.816709_g1061_i0.p1","pfam_3","PNTB"
"NODE_1537_length_3652_cov_42.816709_g1061_i0.p1","pfam_4","PNTB_4TM"
"NODE_15380_length_1302_cov_11.211554_g10060_i1.p1","pfam_1","SNARE_assoc"
"NODE_15381_length_1302_cov_7.488202_g10265_i0.p1","pfam_1","TAL_FSA"
"NODE_15382_length_1302_cov_7.201790_g10266_i0.p1","pfam_1","Lipase_GDSL_2"
"NODE_15382_length_1302_cov_7.201790_g10266_i0.p1","pfam_2","SASA"
"NODE_15385_length_1302_cov_5.762408_g10269_i0.p1","pfam_1","zf-MYND"
"NODE_15386_length_1302_cov_5.478438_g10270_i0.p1","pfam_1","RNase_HII"
"NODE_15389_length_1301_cov_151.629479_g10272_i0.p1","pfam_1","JAB"
"NODE_15389_length_1301_cov_151.629479_g10272_i0.p1","pfam_2","MitMem_reg"
"NODE_1538_length_3651_cov_76.890162_g1062_i0.p1","pfam_1","P_proprotein"
"NODE_1538_length_3651_cov_76.890162_g1062_i0.p1","pfam_2","Trypsin"
"NODE_15390_length_1301_cov_137.754886_g10273_i0.p1","pfam_1","ALAD"
"NODE_15391_length_1301_cov_119.642508_g8728_i1.p1","pfam_1","MIP"
"NODE_15392_length_1301_cov_32.469870_g10274_i0.p2","pfam_1","ECH_1"
"NODE_15392_length_1301_cov_32.469870_g10274_i0.p1","pfam_1","ECH_1"
"NODE_15394_length_1301_cov_20.560261_g10276_i0.p1","pfam_1","Epimerase"
"NODE_15395_length_1301_cov_18.584691_g10277_i0.p1","pfam_1","HHH_5"
"NODE_15395_length_1301_cov_18.584691_g10277_i0.p1","pfam_2","Rad51"
"NODE_15396_length_1301_cov_18.515472_g10276_i1.p1","pfam_1","Epimerase"
"NODE_15398_length_1301_cov_11.620521_g10279_i0.p1","pfam_1","CTP_transf_1"
"NODE_15399_length_1301_cov_7.742671_g4283_i2.p1","pfam_1","Sulfatase"
"NODE_15399_length_1301_cov_7.742671_g4283_i2.p1","pfam_2","Sulfatase_C"
"NODE_15402_length_1301_cov_1.923453_g10282_i0.p1","pfam_1","B12-binding"
"NODE_15402_length_1301_cov_1.923453_g10282_i0.p1","pfam_2","B12-binding_2"
"NODE_15402_length_1301_cov_1.923453_g10282_i0.p1","pfam_3","Met_synt_B12"
"NODE_15402_length_1301_cov_1.923453_g10282_i0.p1","pfam_4","Pterin_bind"
"NODE_15402_length_1301_cov_1.923453_g10282_i0.p1","pfam_5","S-methyl_trans"
"NODE_15407_length_1300_cov_10.609617_g10287_i0.p1","pfam_1","Homeobox_KN"
"NODE_15408_length_1300_cov_9.408313_g8091_i1.p1","pfam_1","AAA_16"
"NODE_1540_length_3650_cov_65.751188_g1064_i0.p1","pfam_1","Guanylate_cyc"
"NODE_1540_length_3650_cov_65.751188_g1064_i0.p1","pfam_2","PDEase_I"
"NODE_15411_length_1300_cov_2.150774_g10290_i0.p1","pfam_1","zf-MYND"
"NODE_15412_length_1299_cov_111.123165_g10291_i0.p1","pfam_1","AA_kinase"
"NODE_15413_length_1299_cov_102.766721_g10292_i0.p1","pfam_1","Pkinase"
"NODE_15413_length_1299_cov_102.766721_g10292_i0.p1","pfam_2","cNMP_binding"
"NODE_15414_length_1299_cov_54.349103_g8873_i1.p1","pfam_1","DUF2462"
"NODE_15417_length_1299_cov_31.260196_g10294_i0.p1","pfam_1","Form_Nir_trans"
"NODE_1541_length_3650_cov_26.419066_g1065_i0.p3","pfam_1","DUF21"
"NODE_1541_length_3650_cov_26.419066_g1065_i0.p2","pfam_1","DUF21"
"NODE_15420_length_1299_cov_11.217781_g10296_i0.p1","pfam_1","Proteasome"
"NODE_15421_length_1299_cov_11.197390_g10297_i0.p1","pfam_1","Ank"
"NODE_15421_length_1299_cov_11.197390_g10297_i0.p1","pfam_2","Ank_2"
"NODE_15421_length_1299_cov_11.197390_g10297_i0.p1","pfam_3","Ank_4"
"NODE_15425_length_1299_cov_5.632953_g10301_i0.p1","pfam_1","Abhydrolase_1"
"NODE_15425_length_1299_cov_5.632953_g10301_i0.p1","pfam_2","Abhydrolase_6"
"NODE_1542_length_3650_cov_6.812413_g1066_i0.p2","pfam_1","MFS_1"
"NODE_1542_length_3650_cov_6.812413_g1066_i0.p3","pfam_1","MFS_1"
"NODE_15430_length_1298_cov_35.300408_g10304_i0.p1","pfam_1","PAP_fibrillin"
"NODE_15432_length_1298_cov_21.435918_g10306_i0.p1","pfam_1","adh_short"
"NODE_15433_length_1298_cov_19.771429_g10307_i0.p1","pfam_1","DHR-2"
"NODE_15435_length_1298_cov_16.169796_g10309_i0.p1","pfam_1","UbiA"
"NODE_15436_length_1298_cov_11.677551_g10310_i0.p1","pfam_1","DTW"
"NODE_15437_length_1298_cov_6.607347_g10311_i0.p1","pfam_1","DNA_pol3_delta2"
"NODE_15437_length_1298_cov_6.607347_g10311_i0.p1","pfam_2","Rep_fac_C"
"NODE_15439_length_1297_cov_1421.404412_g10313_i0.p2","pfam_1","NAD_binding_1"
"NODE_1543_length_3649_cov_20.319911_g1067_i0.p1","pfam_1","Anticodon_1"
"NODE_1543_length_3649_cov_20.319911_g1067_i0.p1","pfam_2","tRNA-synt_1"
"NODE_15441_length_1297_cov_607.361111_g10210_i1.p1","pfam_1","Scramblase"
"NODE_15447_length_1297_cov_21.258987_g4733_i1.p1","pfam_1","VPS53_C"
"NODE_15447_length_1297_cov_21.258987_g4733_i1.p1","pfam_2","Vps53_N"
"NODE_15449_length_1297_cov_18.150327_g10318_i0.p1","pfam_1","Sugar_tr"
"NODE_1544_length_3649_cov_13.238814_g1068_i0.p3","pfam_1","Chromo"
"NODE_1544_length_3649_cov_13.238814_g1068_i0.p3","pfam_2","RVT_1"
"NODE_1544_length_3649_cov_13.238814_g1068_i0.p3","pfam_3","Retrotrans_gag"
"NODE_1544_length_3649_cov_13.238814_g1068_i0.p3","pfam_4","gag-asp_proteas"
"NODE_1544_length_3649_cov_13.238814_g1068_i0.p3","pfam_5","rve"
"NODE_1544_length_3649_cov_13.238814_g1068_i0.p3","pfam_6","zf-H2C2"
"NODE_15450_length_1297_cov_14.638889_g10319_i0.p1","pfam_1","Flagellin_C"
"NODE_15450_length_1297_cov_14.638889_g10319_i0.p1","pfam_2","Flagellin_IN"
"NODE_15450_length_1297_cov_14.638889_g10319_i0.p1","pfam_3","Flagellin_N"
"NODE_15455_length_1296_cov_50.925593_g10324_i0.p1","pfam_1","Band_7"
"NODE_15456_length_1296_cov_31.194603_g1601_i2.p1","pfam_1","Trypsin"
"NODE_15457_length_1296_cov_19.686018_g10325_i0.p1","pfam_1","A_deaminase"
"NODE_15459_length_1296_cov_15.667212_g10327_i0.p1","pfam_1","FA_hydroxylase"
"NODE_1545_length_3648_cov_19.558322_g1069_i0.p1","pfam_1","Kinesin"
"NODE_15463_length_1296_cov_9.250204_g10329_i0.p1","pfam_1","RVT_3"
"NODE_15464_length_1296_cov_6.194603_g10330_i0.p1","pfam_1","Ank_2"
"NODE_15464_length_1296_cov_6.194603_g10330_i0.p1","pfam_2","Ank_4"
"NODE_15464_length_1296_cov_6.194603_g10330_i0.p1","pfam_3","Ank_5"
"NODE_15464_length_1296_cov_6.194603_g10330_i0.p1","pfam_4","VPS9"
"NODE_15465_length_1295_cov_54.528642_g10331_i0.p1","pfam_1","Lipase_3"
"NODE_15467_length_1295_cov_29.818331_g5956_i1.p1","pfam_1","CNDH2_C"
"NODE_15467_length_1295_cov_29.818331_g5956_i1.p1","pfam_2","CNDH2_N"
"NODE_1546_length_3648_cov_19.498741_g1070_i0.p1","pfam_1","Ank_2"
"NODE_1546_length_3648_cov_19.498741_g1070_i0.p1","pfam_2","CorA"
"NODE_1546_length_3648_cov_19.498741_g1070_i0.p2","pfam_1","AAA"
"NODE_15470_length_1295_cov_25.478723_g10334_i0.p2","pfam_1","PWI"
"NODE_15470_length_1295_cov_25.478723_g10334_i0.p2","pfam_2","Pterin_4a"
"NODE_15470_length_1295_cov_25.478723_g10334_i0.p2","pfam_3","RNA_pol_L_2"
"NODE_15470_length_1295_cov_25.478723_g10334_i0.p2","pfam_4","RRM_1"
"NODE_15475_length_1295_cov_12.125205_g6689_i1.p1","pfam_1","CitMHS"
"NODE_1547_length_3648_cov_18.137622_g1069_i1.p1","pfam_1","Kinesin"
"NODE_15481_length_1294_cov_91.036036_g8274_i1.p1","pfam_1","TMEM164"
"NODE_15482_length_1294_cov_40.638002_g5572_i3.p1","pfam_1","CHAT"
"NODE_15482_length_1294_cov_40.638002_g5572_i3.p1","pfam_2","NACHT"
"NODE_15482_length_1294_cov_40.638002_g5572_i3.p1","pfam_3","TPR_12"
"NODE_15483_length_1294_cov_33.911548_g10343_i0.p1","pfam_1","DUF1295"
