"orfs","ko_iteration","ko_id"
"NODE_1490_length_3677_cov_19.020533_g1028_i0.p2","ko:_1","K00656"
"NODE_1490_length_3677_cov_19.020533_g1028_i0.p1","ko:_1","K00656"
"NODE_14910_length_1335_cov_79.449287_g9938_i0.p1","ko:_1","K03066"
"NODE_14917_length_1334_cov_206.953212_g8574_i1.p1","ko:_1","K12579"
"NODE_1491_length_3676_cov_46.953927_g1029_i0.p2","ko:_1","K09510"
"NODE_1491_length_3676_cov_46.953927_g1029_i0.p2","ko:_2","K09511"
"NODE_14920_length_1334_cov_66.312450_g9944_i0.p1","ko:_1","K00026"
"NODE_14929_length_1334_cov_14.534496_g9949_i0.p1","ko:_1","K15104"
"NODE_14933_length_1334_cov_9.948454_g9951_i0.p1","ko:_1","K10563"
"NODE_14939_length_1333_cov_173.230159_g9955_i0.p1","ko:_1","K00855"
"NODE_14940_length_1333_cov_65.098413_g9041_i1.p1","ko:_1","K01358"
"NODE_14949_length_1332_cov_499.954726_g9963_i0.p1","ko:_1","K15283"
"NODE_1494_length_3675_cov_29.249861_g1031_i0.p2","ko:_1","K11088"
"NODE_14952_length_1332_cov_72.918983_g9966_i0.p1","ko:_1","K18038"
"NODE_14956_length_1332_cov_14.747419_g9281_i1.p1","ko:_1","K10578"
"NODE_14960_length_1332_cov_2.488483_g9971_i0.p1","ko:_1","K02022"
"NODE_14960_length_1332_cov_2.488483_g9971_i0.p1","ko:_2","K12537"
"NODE_14962_length_1331_cov_100.705087_g9973_i0.p1","ko:_1","K18038"
"NODE_14972_length_1331_cov_3.318760_g9980_i0.p1","ko:_1","K01512"
"NODE_14973_length_1330_cov_72.809069_g3574_i2.p1","ko:_1","K01687"
"NODE_14978_length_1330_cov_9.715195_g9982_i0.p1","ko:_1","K01850"
"NODE_14982_length_1329_cov_778.013535_g9748_i1.p1","ko:_1","K05768"
"NODE_14987_length_1329_cov_41.184713_g9987_i0.p1","ko:_1","K01771"
"NODE_14988_length_1329_cov_37.667994_g9987_i1.p1","ko:_1","K01771"
"NODE_14989_length_1329_cov_35.970541_g9988_i0.p1","ko:_1","K02520"
"NODE_14991_length_1329_cov_11.286624_g9989_i0.p2","ko:_1","K07512"
"NODE_14991_length_1329_cov_11.286624_g9989_i0.p1","ko:_1","K07512"
"NODE_14992_length_1329_cov_6.188694_g9990_i0.p1","ko:_1","K18038"
"NODE_14994_length_1329_cov_5.851115_g9992_i0.p1","ko:_1","K14209"
"NODE_14_length_11964_cov_55.853503_g10_i1.p2","ko:_1","K14550"
"NODE_15001_length_1329_cov_2.328822_g9999_i0.p3","ko:_1","K02258"
"NODE_15001_length_1329_cov_2.328822_g9999_i0.p1","ko:_1","K02257"
"NODE_15009_length_1328_cov_6.537052_g10004_i0.p1","ko:_1","K02433"
"NODE_15009_length_1328_cov_6.537052_g10004_i0.p1","ko:_2","K02835"
"NODE_15017_length_1327_cov_72.237640_g10009_i0.p1","ko:_1","K06691"
"NODE_15021_length_1327_cov_12.624402_g10013_i0.p1","ko:_1","K10743"
"NODE_15025_length_1327_cov_8.105263_g10015_i0.p1","ko:_1","K03011"
"NODE_15026_length_1327_cov_4.490431_g9013_i1.p1","ko:_1","K06058"
"NODE_15029_length_1326_cov_73.041500_g10018_i0.p1","ko:_1","K00645"
"NODE_15030_length_1326_cov_49.620112_g10019_i0.p1","ko:_1","K03086"
"NODE_15035_length_1326_cov_10.222666_g10024_i0.p1","ko:_1","K01312"
"NODE_15038_length_1326_cov_5.496409_g10027_i0.p1","ko:_1","K14999"
"NODE_15041_length_1325_cov_69.933706_g10029_i0.p1","ko:_1","K00611"
"NODE_15043_length_1325_cov_65.954473_g9140_i1.p1","ko:_1","K21916"
"NODE_15049_length_1325_cov_19.049521_g6635_i1.p1","ko:_1","K00784"
"NODE_15057_length_1324_cov_72.878497_g10038_i0.p1","ko:_1","K18953"
"NODE_15058_length_1324_cov_72.734612_g10038_i1.p1","ko:_1","K18953"
"NODE_15059_length_1324_cov_50.127898_g3040_i1.p1","ko:_1","K09577"
"NODE_1505_length_3670_cov_28.842647_g1040_i0.p1","ko:_1","K01195"
"NODE_15063_length_1324_cov_16.085532_g3660_i2.p1","ko:_1","K18733"
"NODE_15065_length_1324_cov_12.935252_g5798_i1.p1","ko:_1","K05857"
"NODE_15069_length_1324_cov_3.004796_g10045_i0.p1","ko:_1","K07712"
"NODE_15070_length_1323_cov_348.958400_g10046_i0.p1","ko:_1","K15040"
"NODE_15073_length_1323_cov_25.483200_g10047_i0.p1","ko:_1","K06066"
"NODE_15075_length_1323_cov_15.649600_g9159_i1.p1","ko:_1","K17804"
"NODE_15078_length_1323_cov_4.300800_g10050_i0.p1","ko:_1","K05305"
"NODE_15090_length_1322_cov_13.861489_g9579_i1.p1","ko:_1","K21440"
"NODE_15095_length_1322_cov_3.688551_g10064_i0.p1","ko:_1","K00001"
"NODE_15098_length_1322_cov_3.090472_g10067_i0.p1","ko:_1","K00036"
"NODE_1509_length_3668_cov_56.860918_g1043_i0.p1","ko:_1","K14290"
"NODE_15100_length_1322_cov_1.985588_g10069_i0.p1","ko:_1","K03684"
"NODE_15102_length_1321_cov_106.633814_g9353_i1.p1","ko:_1","K18534"
"NODE_15105_length_1321_cov_10.241987_g10072_i0.p1","ko:_1","K01361"
"NODE_15107_length_1321_cov_9.143429_g10073_i0.p1","ko:_1","K10389"
"NODE_1510_length_3668_cov_43.521280_g1044_i0.p1","ko:_1","K07678"
"NODE_15110_length_1321_cov_5.151442_g10076_i0.p1","ko:_1","K16675"
"NODE_15110_length_1321_cov_5.151442_g10076_i0.p1","ko:_2","K20030"
"NODE_15111_length_1321_cov_4.758013_g10077_i0.p1","ko:_1","K10994"
"NODE_15113_length_1321_cov_4.181090_g10079_i0.p1","ko:_1","K10395"
"NODE_15113_length_1321_cov_4.181090_g10079_i0.p1","ko:_2","K10770"
"NODE_15123_length_1320_cov_7.323176_g10086_i0.p1","ko:_1","K15085"
"NODE_15131_length_1319_cov_14.085072_g10093_i0.p1","ko:_1","K09419"
"NODE_15133_length_1319_cov_11.216693_g10095_i0.p1","ko:_1","K01437"
"NODE_15136_length_1319_cov_8.662921_g6550_i1.p1","ko:_1","K18162"
"NODE_15138_length_1319_cov_7.958266_g10098_i0.p1","ko:_1","K15116"
"NODE_15139_length_1319_cov_5.961477_g7294_i1.p1","ko:_1","K08735"
"NODE_1513_length_3667_cov_65.194491_g1046_i0.p1","ko:_1","K20032"
"NODE_15141_length_1319_cov_2.853933_g10100_i0.p1","ko:_1","K02600"
"NODE_15145_length_1318_cov_32.546185_g8774_i1.p1","ko:_1","K02221"
"NODE_15145_length_1318_cov_32.546185_g8774_i1.p2","ko:_1","K06560"
"NODE_15148_length_1318_cov_8.025703_g10104_i0.p1","ko:_1","K03469"
"NODE_15151_length_1318_cov_3.928514_g10107_i0.p1","ko:_1","K14685"
"NODE_15161_length_1317_cov_11.397106_g10114_i0.p1","ko:_1","K07071"
"NODE_15167_length_1316_cov_177.795656_g8872_i1.p1","ko:_1","K01792"
"NODE_1517_length_3667_cov_6.899277_g1048_i0.p1","ko:_1","K01361"
"NODE_15184_length_1315_cov_80.006441_g7477_i1.p1","ko:_1","K12620"
"NODE_15186_length_1315_cov_72.028986_g10133_i0.p1","ko:_1","K00939"
"NODE_15187_length_1315_cov_16.264895_g7820_i2.p1","ko:_1","K00735"
"NODE_15187_length_1315_cov_16.264895_g7820_i2.p1","ko:_2","K10158"
"NODE_15187_length_1315_cov_16.264895_g7820_i2.p1","ko:_3","K13168"
"NODE_15192_length_1315_cov_5.979066_g10138_i0.p1","ko:_1","K09258"
"NODE_15193_length_1315_cov_3.719807_g10139_i0.p4","ko:_1","K00606"
"NODE_15196_length_1314_cov_88.037067_g10141_i0.p1","ko:_1","K06269"
"NODE_151_length_6566_cov_115.411212_g105_i0.p1","ko:_1","K00921"
"NODE_15203_length_1314_cov_8.515713_g376_i115.p1","ko:_1","K00275"
"NODE_15204_length_1314_cov_6.823529_g4920_i1.p1","ko:_1","K13179"
"NODE_15217_length_1313_cov_15.416935_g10152_i0.p1","ko:_1","K15498"
"NODE_1521_length_3664_cov_26.180173_g738_i1.p4","ko:_1","K12834"
"NODE_15221_length_1313_cov_10.662903_g10154_i0.p1","ko:_1","K09969"
"NODE_15223_length_1313_cov_8.388710_g10155_i0.p1","ko:_1","K14399"
"NODE_15225_length_1312_cov_292.988701_g10157_i0.p1","ko:_1","K03238"
"NODE_15227_length_1312_cov_176.633575_g9429_i1.p1","ko:_1","K03671"
"NODE_15231_length_1312_cov_32.491525_g10161_i0.p1","ko:_1","K01082"
"NODE_15236_length_1312_cov_13.595642_g3744_i3.p1","ko:_1","K03754"
"NODE_15241_length_1312_cov_5.501211_g10168_i0.p1","ko:_1","K13346"
"NODE_15245_length_1311_cov_32.457997_g10172_i0.p1","ko:_1","K02553"
"NODE_15246_length_1311_cov_18.641357_g10173_i0.p1","ko:_1","K12501"
"NODE_15247_length_1311_cov_15.683360_g10174_i0.p2","ko:_1","K02377"
"NODE_15250_length_1311_cov_10.132472_g10176_i0.p1","ko:_1","K14304"
"NODE_15251_length_1311_cov_9.943457_g10176_i1.p1","ko:_1","K14304"
"NODE_15253_length_1311_cov_6.518578_g10178_i0.p1","ko:_1","K00059"
"NODE_15254_length_1311_cov_4.917609_g10179_i0.p1","ko:_1","K15716"
"NODE_15254_length_1311_cov_4.917609_g10179_i0.p1","ko:_2","K16271"
"NODE_15254_length_1311_cov_4.917609_g10179_i0.p1","ko:_3","K19041"
"NODE_15254_length_1311_cov_4.917609_g10179_i0.p1","ko:_4","K22378"
"NODE_15258_length_1310_cov_90.335489_g9491_i2.p1","ko:_1","K00273"
"NODE_15275_length_1309_cov_20.543689_g10192_i0.p1","ko:_1","K00003"
"NODE_15279_length_1309_cov_6.677184_g10193_i0.p3","ko:_1","K01990"
"NODE_15285_length_1308_cov_58.712551_g10199_i0.p1","ko:_1","K15423"
"NODE_15286_length_1308_cov_53.458300_g10200_i0.p1","ko:_1","K08665"
"NODE_15286_length_1308_cov_53.458300_g10200_i0.p1","ko:_2","K09637"
"NODE_15286_length_1308_cov_53.458300_g10200_i0.p1","ko:_3","K09640"
"NODE_15298_length_1308_cov_4.120648_g10208_i0.p1","ko:_1","K00666"
"NODE_15300_length_1307_cov_803.867909_g9748_i2.p1","ko:_1","K05768"
"NODE_15305_length_1307_cov_141.296596_g7150_i1.p1","ko:_1","K00218"
"NODE_15307_length_1307_cov_51.868720_g674_i3.p1","ko:_1","K02350"
"NODE_15310_length_1307_cov_13.764992_g10216_i0.p3","ko:_1","K12885"
"NODE_15313_length_1307_cov_9.878444_g10218_i0.p1","ko:_1","K20034"
"NODE_15314_length_1307_cov_5.683144_g10219_i0.p1","ko:_1","K10365"
"NODE_15319_length_1306_cov_54.692620_g361_i3.p1","ko:_1","K09419"
"NODE_15326_length_1306_cov_7.932685_g580_i2.p1","ko:_1","K17605"
"NODE_15339_length_1305_cov_3.840909_g10236_i0.p1","ko:_1","K03046"
"NODE_15339_length_1305_cov_3.840909_g10236_i0.p1","ko:_2","K13797"
"NODE_15340_length_1305_cov_3.400974_g10237_i0.p1","ko:_1","K03522"
"NODE_15340_length_1305_cov_3.400974_g10237_i0.p2","ko:_1","K03521"
"NODE_15342_length_1304_cov_74.242892_g9480_i1.p1","ko:_1","K06185"
"NODE_15343_length_1304_cov_29.086921_g10238_i0.p1","ko:_1","K03801"
"NODE_15344_length_1304_cov_25.171405_g9529_i1.p1","ko:_1","K04382"
"NODE_15348_length_1304_cov_18.553209_g10242_i0.p1","ko:_1","K08490"
"NODE_15356_length_1304_cov_3.868400_g2499_i2.p1","ko:_1","K01254"
"NODE_15358_length_1303_cov_5348.419512_g10251_i0.p2","ko:_1","K13107"
"NODE_15360_length_1303_cov_55.925203_g10252_i0.p1","ko:_1","K04040"
"NODE_15367_length_1303_cov_14.385366_g10256_i0.p1","ko:_1","K06963"
"NODE_1536_length_3652_cov_83.749092_g1060_i0.p2","ko:_1","K15078"
"NODE_15375_length_1302_cov_61.231082_g10263_i0.p1","ko:_1","K10436"
"NODE_1537_length_3652_cov_42.816709_g1061_i0.p2","ko:_1","K00323"
"NODE_1537_length_3652_cov_42.816709_g1061_i0.p1","ko:_1","K00323"
"NODE_15382_length_1302_cov_7.201790_g10266_i0.p1","ko:_1","K05970"
"NODE_15386_length_1302_cov_5.478438_g10270_i0.p1","ko:_1","K03470"
"NODE_15389_length_1301_cov_151.629479_g10272_i0.p1","ko:_1","K03038"
"NODE_15390_length_1301_cov_137.754886_g10273_i0.p1","ko:_1","K01698"
"NODE_15392_length_1301_cov_32.469870_g10274_i0.p2","ko:_1","K13238"
"NODE_15392_length_1301_cov_32.469870_g10274_i0.p1","ko:_1","K13238"
"NODE_15395_length_1301_cov_18.584691_g10277_i0.p1","ko:_1","K04482"
"NODE_15395_length_1301_cov_18.584691_g10277_i0.p1","ko:_2","K14303"
"NODE_15398_length_1301_cov_11.620521_g10279_i0.p1","ko:_1","K00981"
"NODE_15399_length_1301_cov_7.742671_g4283_i2.p1","ko:_1","K01131"
"NODE_15399_length_1301_cov_7.742671_g4283_i2.p1","ko:_2","K12381"
"NODE_15402_length_1301_cov_1.923453_g10282_i0.p1","ko:_1","K00548"
"NODE_15411_length_1300_cov_2.150774_g10290_i0.p1","ko:_1","K17656"
"NODE_15413_length_1299_cov_102.766721_g10292_i0.p1","ko:_1","K07376"
"NODE_15417_length_1299_cov_31.260196_g10294_i0.p1","ko:_1","K21993"
"NODE_1541_length_3650_cov_26.419066_g1065_i0.p3","ko:_1","K16302"
"NODE_1541_length_3650_cov_26.419066_g1065_i0.p2","ko:_1","K16302"
"NODE_15421_length_1299_cov_11.197390_g10297_i0.p1","ko:_1","K21440"
"NODE_15437_length_1298_cov_6.607347_g10311_i0.p1","ko:_1","K10756"
"NODE_15439_length_1297_cov_1421.404412_g10313_i0.p2","ko:_1","K02641"
"NODE_1543_length_3649_cov_20.319911_g1067_i0.p1","ko:_1","K01870"
"NODE_15447_length_1297_cov_21.258987_g4733_i1.p1","ko:_1","K20299"
"NODE_15449_length_1297_cov_18.150327_g10318_i0.p1","ko:_1","K08144"
"NODE_15450_length_1297_cov_14.638889_g10319_i0.p1","ko:_1","K02406"
"NODE_15456_length_1296_cov_31.194603_g1601_i2.p1","ko:_1","K01312"
"NODE_15456_length_1296_cov_31.194603_g1601_i2.p1","ko:_2","K01317"
"NODE_15457_length_1296_cov_19.686018_g10325_i0.p1","ko:_1","K21053"
"NODE_15459_length_1296_cov_15.667212_g10327_i0.p1","ko:_1","K00227"
"NODE_15463_length_1296_cov_9.250204_g10329_i0.p1","ko:_1","K03469"
"NODE_15467_length_1295_cov_29.818331_g5956_i1.p1","ko:_1","K11490"
"NODE_1546_length_3648_cov_19.498741_g1070_i0.p2","ko:_1","K13525"
"NODE_15470_length_1295_cov_25.478723_g10334_i0.p2","ko:_1","K01724"
"NODE_15470_length_1295_cov_25.478723_g10334_i0.p2","ko:_2","K03020"
"NODE_15470_length_1295_cov_25.478723_g10334_i0.p2","ko:_3","K03027"
"NODE_15470_length_1295_cov_25.478723_g10334_i0.p2","ko:_4","K12822"
"NODE_15485_length_1294_cov_27.381654_g10344_i0.p1","ko:_1","K03320"
"NODE_15485_length_1294_cov_27.381654_g10344_i0.p1","ko:_2","K15744"
"NODE_15491_length_1294_cov_4.090090_g10349_i0.p2","ko:_1","K03183"
"NODE_15504_length_1293_cov_4.772951_g8382_i1.p1","ko:_1","K01634"
"NODE_15504_length_1293_cov_4.772951_g8382_i1.p1","ko:_2","K20704"
"NODE_15509_length_1292_cov_25.142740_g10360_i0.p1","ko:_1","K10765"
"NODE_15515_length_1292_cov_6.356030_g10076_i1.p1","ko:_1","K16675"
"NODE_15515_length_1292_cov_6.356030_g10076_i1.p1","ko:_2","K20030"
"NODE_15516_length_1292_cov_5.914684_g10366_i0.p1","ko:_1","K02275"
"NODE_15518_length_1292_cov_2.915505_g10368_i0.p1","ko:_1","K12800"
"NODE_15518_length_1292_cov_2.915505_g10368_i0.p1","ko:_2","K20865"
"NODE_15521_length_1291_cov_62.546798_g10371_i0.p1","ko:_1","K03115"
"NODE_15523_length_1291_cov_38.940066_g10372_i0.p1","ko:_1","K20716"
"NODE_1553_length_3644_cov_24.566228_g1076_i0.p2","ko:_1","K19996"
"NODE_15548_length_1290_cov_4.376335_g10392_i0.p1","ko:_1","K04487"
"NODE_15550_length_1290_cov_2.089565_g10394_i0.p1","ko:_1","K02533"
"NODE_15552_length_1289_cov_42.273849_g4032_i1.p1","ko:_1","K00815"
"NODE_15552_length_1289_cov_42.273849_g4032_i1.p1","ko:_2","K11819"
"NODE_15552_length_1289_cov_42.273849_g4032_i1.p1","ko:_3","K21623"
"NODE_1555_length_3644_cov_4.805657_g1078_i0.p2","ko:_1","K21136"
"NODE_15562_length_1289_cov_5.986842_g10401_i0.p1","ko:_1","K03004"
"NODE_15563_length_1289_cov_5.685033_g10402_i0.p1","ko:_1","K06643"
"NODE_15563_length_1289_cov_5.685033_g10402_i0.p1","ko:_2","K15283"
"NODE_15563_length_1289_cov_5.685033_g10402_i0.p1","ko:_3","K15285"
"NODE_15564_length_1289_cov_4.916941_g10403_i0.p1","ko:_1","K02406"
"NODE_15565_length_1289_cov_4.425987_g10404_i0.p3","ko:_1","K00951"
"NODE_15565_length_1289_cov_4.425987_g10404_i0.p3","ko:_2","K01139"
"NODE_15565_length_1289_cov_4.425987_g10404_i0.p1","ko:_1","K00942"
"NODE_15567_length_1288_cov_131.883951_g1250_i1.p1","ko:_1","K01456"
"NODE_15571_length_1288_cov_16.846914_g10318_i1.p1","ko:_1","K08144"
"NODE_15577_length_1288_cov_7.859259_g4374_i1.p1","ko:_1","K08715"
"NODE_15578_length_1288_cov_7.774486_g10410_i0.p2","ko:_1","K02992"
"NODE_15584_length_1287_cov_136.797364_g10414_i0.p1","ko:_1","K15423"
"NODE_15587_length_1287_cov_9.707578_g10416_i0.p1","ko:_1","K14411"
"NODE_1558_length_3641_cov_71.683016_g1080_i0.p2","ko:_1","K12394"
"NODE_15596_length_1287_cov_2.723229_g10423_i0.p1","ko:_1","K09117"
"NODE_15596_length_1287_cov_2.723229_g10423_i0.p2","ko:_1","K02316"
"NODE_1559_length_3641_cov_56.297926_g1081_i0.p1","ko:_1","K20098"
"NODE_155_length_6539_cov_24.326632_g108_i0.p1","ko:_1","K11797"
"NODE_155_length_6539_cov_24.326632_g108_i0.p2","ko:_1","K10752"
"NODE_15608_length_1286_cov_7.752679_g10431_i0.p1","ko:_1","K06176"
"NODE_15612_length_1286_cov_1.817807_g10435_i0.p1","ko:_1","K02999"
"NODE_15618_length_1285_cov_3.340759_g9788_i1.p1","ko:_1","K09419"
"NODE_1561_length_3640_cov_14.212223_g1083_i0.p2","ko:_1","K03327"
"NODE_15622_length_1284_cov_39.798514_g10442_i0.p1","ko:_1","K18038"
"NODE_15623_length_1284_cov_26.672172_g10443_i0.p1","ko:_1","K02220"
"NODE_15631_length_1284_cov_5.974401_g10450_i0.p1","ko:_1","K19041"
"NODE_15631_length_1284_cov_5.974401_g10450_i0.p1","ko:_2","K22378"
"NODE_15633_length_1284_cov_4.364988_g10452_i0.p3","ko:_1","K02115"
"NODE_15633_length_1284_cov_4.364988_g10452_i0.p2","ko:_1","K02112"
"NODE_15634_length_1284_cov_3.287366_g10453_i0.p1","ko:_1","K14572"
"NODE_15637_length_1283_cov_12.009091_g10456_i0.p1","ko:_1","K20951"
"NODE_15637_length_1283_cov_12.009091_g10456_i0.p1","ko:_2","K20952"
"NODE_15646_length_1283_cov_2.229752_g10465_i0.p2","ko:_1","K03046"
"NODE_15646_length_1283_cov_2.229752_g10465_i0.p2","ko:_2","K13797"
"NODE_15655_length_1282_cov_42.420182_g10473_i0.p1","ko:_1","K00995"
"NODE_1565_length_3638_cov_38.978962_g1086_i0.p1","ko:_1","K11927"
"NODE_15661_length_1282_cov_20.893300_g10477_i0.p1","ko:_1","K17759"
"NODE_15665_length_1282_cov_4.699752_g10481_i0.p1","ko:_1","K17566"
"NODE_15669_length_1281_cov_804.025662_g9748_i3.p1","ko:_1","K05768"
"NODE_15676_length_1281_cov_67.613411_g4709_i2.p1","ko:_1","K00311"
"NODE_15688_length_1281_cov_3.818709_g10497_i0.p1","ko:_1","K14401"
"NODE_1568_length_3637_cov_25.711560_g738_i2.p4","ko:_1","K12834"
"NODE_15698_length_1280_cov_16.282519_g10501_i0.p1","ko:_1","K18328"
"NODE_1569_length_3637_cov_17.965769_g1088_i0.p1","ko:_1","K12818"
"NODE_1569_length_3637_cov_17.965769_g1088_i0.p2","ko:_1","K12818"
"NODE_15705_length_1280_cov_6.893952_g10504_i0.p1","ko:_1","K13730"
"NODE_15706_length_1280_cov_6.125104_g10505_i0.p1","ko:_1","K06877"
"NODE_15712_length_1279_cov_107.457711_g9792_i1.p1","ko:_1","K06685"
"NODE_15717_length_1279_cov_21.321725_g10512_i0.p1","ko:_1","K00951"
"NODE_15718_length_1279_cov_17.055556_g10513_i0.p1","ko:_1","K14566"
"NODE_15719_length_1279_cov_14.242952_g9556_i1.p1","ko:_1","K17817"
"NODE_1571_length_3636_cov_24.740668_g1090_i0.p1","ko:_1","K04615"
"NODE_15722_length_1279_cov_6.033167_g10516_i0.p1","ko:_1","K11279"
"NODE_15724_length_1279_cov_3.707297_g10518_i0.p1","ko:_1","K04088"
"NODE_15724_length_1279_cov_3.707297_g10518_i0.p2","ko:_1","K00383"
"NODE_15733_length_1278_cov_9.331120_g10525_i0.p1","ko:_1","K10901"
"NODE_15737_length_1278_cov_6.352697_g10528_i0.p1","ko:_1","K15376"
"NODE_15739_length_1278_cov_4.442324_g10530_i0.p1","ko:_1","K17458"
"NODE_15739_length_1278_cov_4.442324_g10530_i0.p1","ko:_2","K17459"
"NODE_15741_length_1278_cov_3.475519_g9788_i2.p1","ko:_1","K09419"
"NODE_15744_length_1277_cov_83.607973_g10533_i0.p1","ko:_1","K02087"
"NODE_15745_length_1277_cov_68.070598_g10534_i0.p1","ko:_1","K03264"
"NODE_15746_length_1277_cov_57.769103_g10535_i0.p1","ko:_1","K00208"
"NODE_15747_length_1277_cov_40.028239_g10536_i0.p1","ko:_1","K03686"
"NODE_15752_length_1277_cov_13.328904_g10540_i0.p1","ko:_1","K17989"
"NODE_15756_length_1277_cov_7.660299_g10544_i0.p1","ko:_1","K14970"
"NODE_1575_length_3633_cov_158.969944_g1094_i0.p2","ko:_1","K01376"
"NODE_1575_length_3633_cov_158.969944_g1094_i0.p2","ko:_2","K03678"
"NODE_1575_length_3633_cov_158.969944_g1094_i0.p2","ko:_3","K12586"
"NODE_15765_length_1276_cov_29.777224_g10552_i0.p1","ko:_1","K11518"
"NODE_15767_length_1276_cov_22.057357_g10554_i0.p1","ko:_1","K15115"
"NODE_15769_length_1276_cov_19.906899_g10556_i0.p2","ko:_1","K11087"
"NODE_15779_length_1276_cov_7.974231_g10564_i0.p1","ko:_1","K13648"
"NODE_15780_length_1276_cov_4.727348_g10565_i0.p1","ko:_1","K03006"
"NODE_15783_length_1275_cov_54.115641_g4709_i3.p1","ko:_1","K00311"
"NODE_15785_length_1275_cov_30.891847_g4312_i1.p1","ko:_1","K01366"
"NODE_15788_length_1275_cov_15.287854_g10568_i0.p1","ko:_1","K02327"
"NODE_15790_length_1275_cov_13.109817_g10540_i1.p1","ko:_1","K17989"
"NODE_15793_length_1275_cov_5.984193_g2081_i3.p1","ko:_1","K12483"
"NODE_15794_length_1275_cov_4.896007_g10571_i0.p1","ko:_1","K19231"
"NODE_1579_length_3632_cov_46.447598_g601_i2.p1","ko:_1","K08770"
"NODE_15804_length_1274_cov_11.273938_g10579_i0.p1","ko:_1","K19199"
"NODE_15808_length_1274_cov_4.492923_g10583_i0.p1","ko:_1","K00001"
"NODE_1580_length_3631_cov_33.410062_g1097_i0.p1","ko:_1","K02183"
"NODE_1580_length_3631_cov_33.410062_g1097_i0.p1","ko:_2","K10840"
"NODE_1580_length_3631_cov_33.410062_g1097_i0.p1","ko:_3","K16465"
"NODE_15813_length_1273_cov_41.369167_g10586_i0.p1","ko:_1","K05956"
"NODE_15817_length_1273_cov_12.765000_g10590_i0.p1","ko:_1","K00670"
"NODE_15818_length_1273_cov_10.431667_g10591_i0.p1","ko:_1","K12870"
"NODE_15833_length_1272_cov_9.853211_g10603_i0.p1","ko:_1","K11416"
"NODE_15842_length_1271_cov_19.660267_g10611_i0.p1","ko:_1","K17361"
"NODE_15843_length_1271_cov_19.391486_g10611_i1.p1","ko:_1","K17361"
"NODE_15849_length_1271_cov_6.596828_g10615_i0.p3","ko:_1","K08484"
"NODE_15850_length_1271_cov_4.688648_g10616_i0.p1","ko:_1","K02232"
"NODE_15851_length_1271_cov_3.494992_g10617_i0.p1","ko:_1","K00491"
"NODE_15855_length_1270_cov_32.203008_g5956_i2.p1","ko:_1","K11490"
"NODE_15858_length_1270_cov_14.155388_g10622_i0.p1","ko:_1","K06634"
"NODE_1585_length_3627_cov_25.989589_g1100_i0.p1","ko:_1","K05658"
"NODE_15878_length_1268_cov_42.185774_g9812_i1.p1","ko:_1","K13800"
"NODE_15879_length_1268_cov_31.832636_g10637_i0.p1","ko:_1","K01312"
"NODE_15879_length_1268_cov_31.832636_g10637_i0.p1","ko:_2","K01324"
"NODE_1587_length_3627_cov_19.633371_g1070_i1.p2","ko:_1","K13525"
"NODE_15880_length_1268_cov_19.969874_g10638_i0.p1","ko:_1","K12849"
"NODE_15895_length_1267_cov_17.320771_g10568_i1.p1","ko:_1","K02327"
"NODE_15896_length_1267_cov_10.405360_g10650_i0.p1","ko:_1","K12872"
"NODE_15898_length_1267_cov_9.486600_g10652_i0.p1","ko:_1","K13026"
"NODE_15899_length_1267_cov_8.679229_g10650_i1.p1","ko:_1","K12872"
"NODE_1589_length_3626_cov_24.673234_g1102_i0.p1","ko:_1","K11967"
"NODE_15904_length_1266_cov_178.316010_g10657_i0.p1","ko:_1","K03773"
"NODE_15917_length_1266_cov_6.601844_g10667_i0.p1","ko:_1","K08098"
"NODE_15918_length_1266_cov_5.925398_g10668_i0.p1","ko:_1","K08286"
"NODE_15924_length_1265_cov_113.634228_g10674_i0.p1","ko:_1","K10273"
"NODE_15924_length_1265_cov_113.634228_g10674_i0.p1","ko:_2","K21867"
"NODE_15927_length_1265_cov_67.019295_g10676_i0.p1","ko:_1","K03522"
"NODE_15928_length_1265_cov_39.688758_g9901_i1.p1","ko:_1","K12606"
"NODE_1592_length_3622_cov_24.683009_g1104_i0.p2","ko:_1","K08495"
"NODE_15931_length_1265_cov_11.253356_g10678_i0.p1","ko:_1","K01563"
"NODE_15932_length_1265_cov_10.992450_g10591_i1.p1","ko:_1","K12870"
"NODE_15934_length_1265_cov_10.234899_g10680_i0.p1","ko:_1","K00145"
"NODE_15935_length_1265_cov_10.127517_g10681_i0.p1","ko:_1","K18038"
"NODE_15938_length_1265_cov_4.677013_g10684_i0.p1","ko:_1","K06058"
"NODE_15951_length_1264_cov_5.214106_g10693_i0.p3","ko:_1","K03088"
"NODE_15954_length_1263_cov_28.010084_g10696_i0.p1","ko:_1","K00919"
"NODE_15955_length_1263_cov_20.150420_g10697_i0.p1","ko:_1","K11430"
"NODE_15958_length_1263_cov_12.550420_g10700_i0.p1","ko:_1","K13509"
"NODE_15961_length_1262_cov_1187.259041_g5369_i2.p1","ko:_1","K02115"
"NODE_1596_length_3621_cov_10.196731_g444_i1.p2","ko:_1","K05665"
